('julio', 1.0)
('mariscal', 0.29814239699997197)
('havre', 0.2732971972499743)
('chargoy', 0.2666666666666666)
('bache', 0.2608745973749754)
('césar', 0.2608745973749754)
('perpetrar', 0.2608745973749754)
('sicilia', 0.2608745973749754)
('herido', 0.24806946917841693)
('alponte', 0.22360679774997896)
('brito', 0.22360679774997896)
('desembarcar', 0.22360679774997896)
('sabanilla', 0.22360679774997896)
('venecia', 0.22360679774997896)
('palacio', 0.21081851067789195)
('eduardo', 0.1976423537605237)
('robledo', 0.18856180831641267)
('albor', 0.18633899812498247)
('allegada', 0.18633899812498247)
('angloamericanos', 0.18633899812498247)
('bombardear', 0.18633899812498247)
('entraña', 0.18633899812498247)
('gagia', 0.18633899812498247)
('intervenida', 0.18633899812498247)
('payan', 0.18633899812498247)
('tropa', 0.18633899812498247)
('enemigo', 0.18446619684315546)
('prófugo', 0.17928429140015903)
('etc', 0.16666666666666666)
('alvarez', 0.16265001215808886)
('tila', 0.15811388300841897)
('romo', 0.14969103983674975)
('desalojar', 0.14907119849998599)
('desatino', 0.14907119849998599)
('ferro', 0.14907119849998599)
('villa', 0.14907119849998599)
('zepeda', 0.14907119849998599)
('alemán', 0.14638501094227999)
('atentamente', 0.14344382763731173)
('sentir', 0.13693063937629155)
('secretario', 0.13416407864998736)
('electrocardiograma', 0.1333333333333333)
('radiografía', 0.1333333333333333)
('torax', 0.1333333333333333)
('italiana', 0.13176156917368248)
('maria', 0.13176156917368248)
('muerto', 0.11952286093343935)
('adolf', 0.11180339887498948)
('ahorrador', 0.11180339887498948)
('augusta', 0.11180339887498948)
('cabildo', 0.11180339887498948)
('eraclio', 0.11180339887498948)
('fascios', 0.11180339887498948)
('gro', 0.11180339887498948)
('lazo', 0.11180339887498948)
('luchar', 0.11180339887498948)
('nazi', 0.11180339887498948)
('normalizar', 0.11180339887498948)
('prohibir', 0.11180339887498948)
('héctor', 0.11123730207865243)
('hacer', 0.11082683092941516)
('mussolini', 0.11072730647165328)
('rendimiento', 0.10879222762803661)
('rodriguez', 0.10846522890932807)
('acapulco', 0.10758287072798381)
('militar', 0.10758287072798381)
('pasada', 0.10709591052033318)
('benito', 0.10540925533894598)
('guerrilla', 0.10540925533894598)
('tender', 0.10540925533894598)
('anuncio', 0.10336227882434039)
('moda', 0.10336227882434039)
('bla', 0.10229915092057101)
('calidad', 0.10112997936948631)
('italia', 0.09999999999999999)
('tono', 0.09999999999999999)
('particular', 0.09960238411119945)
('cama', 0.09938079899999067)
('fraude', 0.09938079899999067)
('gutiérrez', 0.09938079899999067)
('trasladar', 0.09938079899999067)
('año', 0.09687303228651607)
('mario', 0.09673016668133487)
('próximo', 0.09404801560780579)
('palabra', 0.09316949906249124)
('revolución', 0.09312403943594375)
('terminar', 0.09274777915203367)
('decir', 0.09060394514446675)
('cuesta', 0.08944271909999157)
('juan', 0.08944271909999157)
('forma', 0.08856148855400951)
('celebrar', 0.0879173964527716)
('considerar', 0.08790160527232042)
('grupo', 0.0878784173347161)
('integrante', 0.08770580193070293)
('mayor', 0.08649988268461366)
('parte', 0.08626621856275073)
('larios', 0.08606629658238704)
('michel', 0.08606629658238704)
('once', 0.08606629658238704)
('scalfaro', 0.08606629658238704)
('tel', 0.08606629658238704)
('galván', 0.08577503924427757)
('francisco', 0.08494119857293758)
('dos', 0.0848528137423857)
('moreno', 0.08463889584616802)
('debe', 0.08370563600601104)
('martínez', 0.0834965721446866)
('ruiz', 0.0834965721446866)
('sino', 0.0832802378622958)
('saber', 0.08275480524872268)
('ver', 0.08198497637473576)
('diálogo', 0.08190601557786015)
('ex', 0.08132500607904443)
('posible', 0.08132500607904443)
('ricardo', 0.08132500607904443)
('supuestamente', 0.08132500607904443)
('ahora', 0.08131355104608683)
('mientras', 0.08131355104608683)
('dato', 0.0809776330178916)
('torre', 0.08040302522073696)
('espera', 0.08032193289024989)
('seguir', 0.0800400300250219)
('fantasma', 0.07968190728895957)
('jorge', 0.07956600627155523)
('alvarado', 0.07905694150420949)
('asambleístas', 0.07905694150420949)
('decesos', 0.07905694150420949)
('descubrimiento', 0.07905694150420949)
('encaminar', 0.07905694150420949)
('encarcelar', 0.07905694150420949)
('hitler', 0.07905694150420949)
('sobrevivencia', 0.07905694150420949)
('vacío', 0.07905694150420949)
('méndez', 0.07865665062071157)
('marzo', 0.07851358838853205)
('funcionar', 0.07829602926862712)
('gobierno', 0.07801794619167352)
('realizar', 0.07782896421160246)
('idea', 0.07777777777777778)
('tratado', 0.07770873402002615)
('sindicato', 0.07687760066907376)
('mal', 0.07669649888473704)
('vázquez', 0.07669649888473704)
('declarar', 0.07607257743127308)
('problema', 0.07542472332656507)
('apoyar', 0.07530800950958866)
('aún', 0.075)
('sociedad', 0.07491109582924912)
('reforma', 0.0747017880833996)
('afirmación', 0.07453559924999299)
('aliado', 0.07453559924999299)
('allá', 0.07453559924999299)
('aprobación', 0.07453559924999299)
('artimaña', 0.07453559924999299)
('asesinar', 0.07453559924999299)
('atentar', 0.07453559924999299)
('avecinan', 0.07453559924999299)
('barra', 0.07453559924999299)
('beach', 0.07453559924999299)
('bours', 0.07453559924999299)
('cargar', 0.07453559924999299)
('circular', 0.07453559924999299)
('citadino', 0.07453559924999299)
('claremont', 0.07453559924999299)
('college', 0.07453559924999299)
('convivir', 0.07453559924999299)
('covarrubias', 0.07453559924999299)
('dañoso', 0.07453559924999299)
('desconfianza', 0.07453559924999299)
('discriminatoria', 0.07453559924999299)
('dudar', 0.07453559924999299)
('económicofinancieros', 0.07453559924999299)
