('tema', 1.0000000000000002)
('desahogado', 0.3632612873491999)
('urng', 0.3589790793088691)
('socioeconómico', 0.3207776002455531)
('deliberar', 0.25128535551620834)
('recogido', 0.25128535551620834)
('aspecto', 0.24098879927202105)
('cantidad', 0.23609574660329308)
('novela', 0.2302588669360009)
('ensayo', 0.21538744758532144)
('género', 0.21538744758532144)
('cada', 0.2076275422158828)
('consiguieran', 0.19188238911333408)
('siete', 0.19054287961914104)
('poder', 0.1828007715104499)
('antiguo', 0.18163064367459994)
('enfoque', 0.18163064367459994)
('consecución', 0.17948953965443454)
('quinto', 0.17948953965443454)
('rarotonga', 0.17948953965443454)
('sesgo', 0.17948953965443454)
('importante', 0.17395668299083375)
('grande', 0.17273696572358338)
('conectar', 0.17162482629699224)
('situación', 0.1674597737119674)
('candado', 0.1658053344579357)
('refrán', 0.1658053344579357)
('rezgo', 0.1658053344579357)
('información', 0.16407859078314924)
('vez', 0.1607057450321639)
('cdrom', 0.15600210604264747)
('dominio', 0.15350591129066726)
('acuerdo', 0.15230192477004287)
('finiquitar', 0.15230192477004287)
('mb', 0.15230192477004287)
('actualizar', 0.14359163172354764)
('censura', 0.14359163172354764)
('honrar', 0.14359163172354764)
('lectora', 0.14359163172354764)
('microfilms', 0.14359163172354764)
('tlatelolco', 0.14359163172354764)
('punto', 0.14286458081527964)
('parte', 0.14131998242424426)
('hacer', 0.14069383753241307)
('bien', 0.13976183136407389)
('si', 0.13953719393299824)
('consideración', 0.13938803601336724)
('resolver', 0.13729986103759378)
('atraer', 0.1356813385323143)
('periodista', 0.13372202566442348)
('york', 0.1332931137701717)
('mayor', 0.1331939636797932)
('convertir', 0.13280869405204926)
('filmar', 0.13108062627326908)
('francia', 0.13108062627326908)
('humano', 0.13108062627326908)
('mes', 0.13036039760111903)
('resulta', 0.1298835178532457)
('película', 0.12894909192112602)
('agrario', 0.1284322598135871)
('postura', 0.1284322598135871)
('socorrer', 0.1284322598135871)
('gasto', 0.12728037771318096)
('intercambiar', 0.12702858641276069)
('arzú', 0.12691827064170239)
('orbe', 0.12691827064170239)
('procuración', 0.12691827064170239)
('tantos', 0.12691827064170239)
('característica', 0.1259381921085191)
('dar', 0.1257019619789898)
('precisamente', 0.12564267775810417)
('suficientemente', 0.12564267775810417)
('tierra', 0.12552166966130338)
('nueva', 0.12521785335671212)
('sistema', 0.12508580876303296)
('uso', 0.12487106752628746)
('almacenar', 0.12435400084345176)
('colonización', 0.12435400084345176)
('contenido', 0.12435400084345176)
('microcómputo', 0.12435400084345176)
('quizás', 0.12435400084345176)
('universo', 0.12435400084345176)
('considerar', 0.12435400084345175)
('todas', 0.12394154862649426)
('público', 0.12293615171759406)
('ciencia', 0.12245535498452542)
('servir', 0.12245535498452542)
('manejar', 0.12114766146451218)
('tal', 0.12043635202261793)
('discutir', 0.12013737840789457)
('sección', 0.11976369980933921)
('resultar', 0.11965969310295638)
('tripulación', 0.11965969310295638)
('servicio', 0.11964084757278154)
('aquella', 0.11947545944002907)
('empresa', 0.1188959714986149)
('guardar', 0.11848276779570817)
('afortunado', 0.11724207635210984)
('búsqueda', 0.11724207635210984)
('difundir', 0.11724207635210984)
('radical', 0.11724207635210984)
('órgano', 0.11724207635210984)
('diferencia', 0.11684531691864154)
('internet', 0.11683848797250859)
('manera', 0.11663617009262639)
('encontrar', 0.11646819280339489)
('serie', 0.11605418272901342)
('dentro', 0.11529762849335193)
('irregularidad', 0.11529762849335193)
('demanda', 0.11516157008648202)
('abundante', 0.11512943346800045)
('acorde', 0.11512943346800045)
('arribo', 0.11512943346800045)
('impartición', 0.11512943346800045)
('gobierno', 0.11490184553947606)
('solucionar', 0.11380985482714509)
('coordinador', 0.11351915229662496)
('interminable', 0.11351915229662496)
('noticioso', 0.11351915229662496)
('ampliamente', 0.11264254340723048)
('convergencia', 0.11264254340723048)
('compromiso', 0.11248242599380047)
('decir', 0.112429205065345)
('pues', 0.1117590588379988)
('ofrecer', 0.1116919564249616)
('precisar', 0.11163984914131161)
('chiapas', 0.11155613709304495)
('publicar', 0.11099930115966099)
('último', 0.11081592755501674)
('alianza', 0.11012975422342643)
('latino', 0.11004953343757914)
('programa', 0.10974594793938196)
('aplicación', 0.10961588235152893)
('representar', 0.10951917115335998)
('hoy', 0.10938641287877496)
('modo', 0.10854507082585142)
('tan', 0.10849922285302428)
('establecer', 0.10797294055319788)
('apaciguar', 0.10769372379266072)
('asesinar', 0.10769372379266072)
('atracar', 0.10769372379266072)
('cabida', 0.10769372379266072)
('chis', 0.10769372379266072)
('disparador', 0.10769372379266072)
('exponencial', 0.10769372379266072)
('extremo', 0.10769372379266072)
('fotoshop', 0.10769372379266072)
('gesticulaciones', 0.10769372379266072)
('giro', 0.10769372379266072)
('idóneo', 0.10769372379266072)
('inmundo', 0.10769372379266072)
('interesante', 0.10769372379266072)
('interminables', 0.10769372379266072)
('latente', 0.10769372379266072)
('mandato', 0.10769372379266072)
('marzocon', 0.10769372379266072)
('omnipage', 0.10769372379266072)
('pc', 0.10769372379266072)
('posibilitar', 0.10769372379266072)
('pra', 0.10769372379266072)
('precursora', 0.10769372379266072)
('recursividad', 0.10769372379266072)
('reparto', 0.10769372379266072)
('rígido', 0.10769372379266072)
('sobreposición', 0.10769372379266072)
('suscitar', 0.10769372379266072)
('cualquier', 0.10742549492337579)
('difícil', 0.10665718644919546)
('dotación', 0.10604944824604039)
('superior', 0.10604944824604039)
('pedir', 0.10602093649710567)
('cuales', 0.10585715534396725)
('transformar', 0.10585715534396725)
