('liquidación', 1.0)
('módulo', 0.44985724569242663)
('liquidar', 0.3964124835860459)
('acudir', 0.34035308193943964)
('recoger', 0.3302891295379082)
('especie', 0.32810897944485534)
('ex', 0.3224970216983856)
('trabajador', 0.3193025534594257)
('ruta', 0.29941772496960495)
('respectivamente', 0.2908872369413698)
('pago', 0.2900962670491369)
('sutaur', 0.2860387767736777)
('desaparecido', 0.28603877677367767)
('totalmente', 0.2808845027695617)
('ddf', 0.2774983740377282)
('monto', 0.27386127875258304)
('ayer', 0.2654869378221841)
('forzar', 0.2622022120425379)
('pedir', 0.2496751135729437)
('recibir', 0.24545394204818244)
('blanca', 0.2383656473113981)
('aproximadamente', 0.23354968324845687)
('ir', 0.22967628561139874)
('quiebra', 0.2296409738864545)
('cada', 0.229473533913605)
('empleado', 0.22823749054954162)
('sindicato', 0.22618696157398974)
('alrededor', 0.22335875907380243)
('generosa', 0.22247460415730488)
('notar', 0.21911495530055367)
('depositar', 0.21660005636099083)
('dramático', 0.21452908258025827)
('garduño', 0.21408720964441885)
('ahorro', 0.21390499665408214)
('decir', 0.21369238772948249)
('caído', 0.21320071635561041)
('mencionar', 0.20812378052829614)
('jubilado', 0.20658356100321168)
('llamada', 0.20643070596119262)
('r', 0.20643070596119262)
('promedio', 0.205703790890632)
('mental', 0.2056883378018606)
('oficina', 0.20549632357522252)
('retrasado', 0.20225995873897262)
('sindicalizados', 0.20225995873897262)
('asegurar', 0.20107367308916743)
('dirigente', 0.2010136028518183)
('indemnizaciones', 0.20022714374157438)
('crucificar', 0.1986380394261651)
('presuponer', 0.19686538766691322)
('autotransporte', 0.19069251784911848)
('cita', 0.19069251784911848)
('coincidir', 0.19069251784911848)
('desestabilizar', 0.19069251784911848)
('enojo', 0.19069251784911848)
('fideicomiso', 0.19069251784911848)
('inconformidad', 0.19069251784911848)
('polídeca', 0.19069251784911848)
('resguardar', 0.19069251784911848)
('verónica', 0.19069251784911848)
('barco', 0.18887015846579175)
('telefónico', 0.18844459036110225)
('informe', 0.18804510779822195)
('alegre', 0.18540496217739158)
('platicar', 0.18540496217739158)
('necesario', 0.18409338481203175)
('ahora', 0.18402944706748467)
('requisito', 0.18295101634089186)
('empresa', 0.18202063343574373)
('cuatro', 0.1816590212458495)
('stfrm', 0.18122060890226885)
('documento', 0.1807998562160295)
('gobierno', 0.1765708090999108)
('querer', 0.17629017017826012)
('deber', 0.174523438134912)
('salarial', 0.17407765595569785)
('oferta', 0.17169335929402874)
('cuenta', 0.17054982674209768)
('dirigencia', 0.16922282244532985)
('acontecimiento', 0.1685499656158105)
('simpatía', 0.1685499656158105)
('líder', 0.16770509831248423)
('ciento', 0.16767439902340026)
('baldenegro', 0.16685595311797866)
('bienintencionado', 0.16685595311797866)
('colmo', 0.16685595311797866)
('honesto', 0.16685595311797866)
('localidad', 0.16685595311797866)
('locatel', 0.16685595311797866)
('ricargo', 0.16685595311797866)
('solicitar', 0.16685595311797866)
('suteym', 0.16685595311797866)
('unico', 0.16685595311797866)
('volante', 0.16685595311797866)
('pagar', 0.16627302958760135)
('presentar', 0.16537377315791293)
('torno', 0.16537377315791293)
('hoja', 0.1651445647689541)
('revisar', 0.1651445647689541)
('hacer', 0.164916306795635)
('instalar', 0.16405448972242767)
('mientras', 0.1640262462992798)
('día', 0.16347132439756293)
('francisco', 0.16298571945469004)
('informar', 0.16029718389845593)
('afiliar', 0.16001893827313254)
('hernández', 0.1565171161742459)
('finalmente', 0.15569978883230462)
('manejar', 0.15454545454545454)
('terminar', 0.15324767040594284)
('rechazar', 0.15289415743128765)
('proporción', 0.15245918028407657)
('conciencia', 0.15169496905422947)
('facilitar', 0.15169496905422947)
('reporte', 0.15169496905422947)
('seccionales', 0.15169496905422947)
('soldado', 0.15169496905422947)
('forma', 0.1510509824098722)
('hormiga', 0.1507556722888818)
('ganar', 0.14982983545287878)
('cerrado', 0.14959151840135315)
('llevar', 0.14941651098143463)
('cinematográfico', 0.14924050144892728)
('prelado', 0.14924050144892728)
('sindicatura', 0.14924050144892728)
('indicar', 0.14881624500656415)
('económico', 0.1469282504148498)
('lograr', 0.14609353675979742)
('investigar', 0.14596855203028558)
('según', 0.14522946600515768)
('poder', 0.14493919762221333)
('hectárea', 0.14454350510821304)
('telmex', 0.14373989364401724)
('adeudos', 0.14301938838683886)
('citadino', 0.14301938838683886)
('ferrocarrileros', 0.14301938838683886)
('recinto', 0.14301938838683886)
('clandestino', 0.14301938838683884)
('domínguez', 0.14301938838683884)
('javier', 0.14301938838683884)
('mosaico', 0.14301938838683884)
('policia', 0.14301938838683884)
('mil', 0.14275109504627725)
('dinero', 0.14256832363703473)
('falso', 0.1422952349318048)
('plática', 0.14218055775943733)
('voluntad', 0.1421338109037403)
('hablar', 0.1412542901940647)
('dar', 0.14055495900139042)
('oportunidad', 0.13926212476455826)
('debido', 0.1388325449038356)
('campaña', 0.1387491870188641)
('manipular', 0.1387491870188641)
('urbano', 0.1387491870188641)
('además', 0.13834289277321496)
('tres', 0.13826206139455074)
('entregado', 0.13762047064079508)
('si', 0.1374185752592174)
('autoridad', 0.13698990388431465)
('pues', 0.13586279351516495)
('país', 0.13578544892467267)
('dos', 0.13568010505999362)
('parte', 0.13564114451215234)
('bastante', 0.13483997249264842)
('consignar', 0.13483997249264842)
('inmueble', 0.13483997249264842)
('laudo', 0.13483997249264842)
('sede', 0.13483997249264842)
('vivienda', 0.13483997249264842)
('momento', 0.13445635870680944)
('peso', 0.13345858115533177)
('pretender', 0.13241022442571243)
('agosto', 0.13222147133698628)
