('antonio', 0.9999999999999999)
('lara', 0.4784713336973399)
('vocero', 0.42618452124563966)
('sindicatura', 0.3906702080358072)
('adolfo', 0.3691358303677134)
('josé', 0.3539004751313254)
('sanchez', 0.33557802760701216)
('oferta', 0.2711879987864283)
('alfonso', 0.2684624220856097)
('fernández', 0.25314069060800864)
('gonzález', 0.24564081333650253)
('castellano', 0.23886619069482615)
('ultimar', 0.23728949893812476)
('comparecencias', 0.23490461932490847)
('procurador', 0.228530390063687)
('córdoba', 0.2152488010002526)
('gabriel', 0.21223817998900446)
('cara', 0.20134681656420728)
('montoya', 0.20134681656420728)
('aldf', 0.19605723255834878)
('absalón', 0.19387963650518433)
('tovar', 0.19374606457303212)
('neumonía', 0.18983159915049982)
('rosado', 0.18752118934808149)
('víctor', 0.18752118934808149)
('jorge', 0.18388320699028995)
('df', 0.18040245299065383)
('corella', 0.17937400083354382)
('plática', 0.1740122992212915)
('dama', 0.17329174830334546)
('magaña', 0.17329174830334546)
('delia', 0.17329174830334543)
('edad', 0.17329174830334543)
('contrastar', 0.16778901380350608)
('cárdeno', 0.16778901380350608)
('educativo', 0.16778901380350608)
('güitrón', 0.16778901380350608)
('lázaro', 0.16778901380350608)
('profundizar', 0.16778901380350608)
('vasconcelos', 0.16778901380350608)
('venegas', 0.16778901380350608)
('solicitar', 0.16234134692639793)
('pérez', 0.16043698370396317)
('ferrocarrileros', 0.15660307954993902)
('constitución', 0.15074553643165522)
('café', 0.15007505629691606)
('navarro', 0.14704292441876157)
('decir', 0.1459724916819463)
('social', 0.14393706528216696)
('flor', 0.13887387306216367)
('norberto', 0.13857638305373698)
('moral', 0.1361352949562256)
('secretario', 0.134792458972387)
('actriz', 0.13423121104280486)
('david', 0.13423121104280486)
('parte', 0.1321076455337988)
('manifestar', 0.12734290799340267)
('patrocinio', 0.12734290799340267)
('sntss', 0.12734290799340264)
('m', 0.12655439943366653)
('último', 0.12277580147096823)
('rodrigo', 0.12253577034896797)
('capitalino', 0.12158953402334753)
('cristo', 0.12141669877745294)
('respectivamente', 0.12141669877745294)
('presunto', 0.11874787399915186)
('gestión', 0.11864474946906238)
('gómez', 0.11864474946906238)
('precepto', 0.11864474946906238)
('hacer', 0.117916560644289)
('ddf', 0.11745230966245426)
('general', 0.11733777788517774)
('seguro', 0.11673099899395245)
('señalar', 0.1148913103764301)
('justicia', 0.11483243703903814)
('llegar', 0.11155312086640172)
('garcia', 0.11073509950445823)
('otorgar', 0.10847519951457132)
('diabetes', 0.1076244005001263)
('garrido', 0.1076244005001263)
('líder', 0.1074288262870972)
('gobierno', 0.1074116485249738)
('manejar', 0.10658853038385824)
('público', 0.10584940953313696)
('senador', 0.10575252900282783)
('afores', 0.10546738010506096)
('seccionales', 0.10529962529853129)
('procuraduría', 0.10514994558491725)
('lozano', 0.10333123443895048)
('imss', 0.10269923319261935)
('maría', 0.10235033889020939)
('hernández', 0.10191593322773909)
('meta', 0.10146925788636821)
('borrego', 0.10067340828210364)
('coincidir', 0.10067340828210364)
('complicar', 0.10067340828210364)
('domínguez', 0.10067340828210364)
('entorno', 0.10067340828210364)
('frustración', 0.10067340828210364)
('parmista', 0.10067340828210364)
('rezar', 0.10067340828210364)
('sobrevino', 0.10067340828210364)
('valdovinos', 0.10067340828210364)
('momento', 0.10035540133822791)
('familia', 0.09998148662392727)
('director', 0.09909128815675815)
('analizar', 0.09895656166595988)
('marco', 0.09796199811566703)
('sagrado', 0.0976675520089518)
('ruiz', 0.09738155563505968)
('engaño', 0.09687303228651606)
('avanzar', 0.09589940926145842)
('seguridad', 0.095158862200055)
('comunitarios', 0.0949157995752499)
('daniel', 0.0949157995752499)
('examen', 0.0949157995752499)
('gerente', 0.0949157995752499)
('gubernatura', 0.0949157995752499)
('interrogar', 0.0949157995752499)
('luegodelicada', 0.0949157995752499)
('permitir', 0.0949157995752499)
('zavala', 0.0949157995752499)
('zea', 0.0949157995752499)
('méxico', 0.09346791874806147)
('consagrar', 0.09307259888124249)
('reír', 0.09307259888124249)
('oropeza', 0.09133277072519849)
('modificación', 0.09133277072519848)
('propio', 0.09121291139439146)
('debe', 0.09095921999528764)
('saber', 0.09083634677870808)
('cuestión', 0.09011546400696842)
('comparación', 0.09004503377814962)
('concretamente', 0.09004503377814962)
('ex', 0.08992023117655253)
('estimar', 0.08894014489399042)
('vender', 0.08855718349659485)
('dos', 0.08799691894298199)
('liquidar', 0.08787495503274934)
('moreno', 0.08710071126186845)
('mejoría', 0.08585457105482137)
('proceder', 0.08585457105482137)
('dirigente', 0.08585457105482136)
('guillermo', 0.08489527199560179)
('coicidieron', 0.08489527199560178)
('cupón', 0.08489527199560178)
('flrewall', 0.08489527199560178)
('reprobar', 0.08489527199560178)
('sarmiento', 0.08489527199560178)
('ultrapasteurizada', 0.08489527199560178)
('investigar', 0.083967426956286)
('ocupar', 0.08389450690175305)
('ricardo', 0.08389450690175305)
('ahorro', 0.08389450690175303)
('grupo', 0.08288958869173783)
('jesús', 0.08261359951610162)
('soto', 0.08219949365267865)
('trabajo', 0.08193862503650907)
('anterior', 0.08144879762100013)
('ambas', 0.08138962667412648)
('integrante', 0.08053872662568293)
('dirigir', 0.08048843706309876)
('exactamente', 0.08021849185198159)
('rodríguez', 0.08021849185198157)
('año', 0.0796178845213619)
('derrota', 0.07897471897389846)
('talán', 0.07897471897389846)
('consejo', 0.07847739211999409)
('ambicioso', 0.07749842582921286)
('autotransportes', 0.07749842582921286)
('cardona', 0.07749842582921286)
('casanova', 0.07749842582921286)
